ear,blink_rate,smile_ratio,brow_furrow_score,movement_code,tilt_code,emotion,fatigue_score,Predicted_Label
0.2,336,7981227.976,152.78,1,0,3,3.54,Relaxed
0.208,336,7736924.454,153.16,1,0,3,3.53,Relaxed
0.198,336,54.708,153.84,1,0,3,3.54,Relaxed
0.22,336,7983107.165,154.02,1,0,3,3.52,Relaxed
0.213,336,7907591.289,153.05,1,0,3,3.53,Relaxed
0.196,336,76.687,154.26,1,0,4,3.54,Relaxed
0.196,336,76.485,154.5,1,0,4,3.54,Relaxed
0.178,336,7864477.096,153.06,1,0,4,3.55,Relaxed
0.182,336,78.644,153.81,1,0,4,3.55,Relaxed
0.167,336,7710382.61,152.19,1,0,0,3.56,Relaxed
0.175,336,81.049,151.21,1,0,0,3.55,Relaxed
0.177,336,73.979,152.41,1,0,4,3.55,Relaxed
0.184,336,7694153.625,152.41,1,0,4,3.54,Relaxed
0.18,336,74.545,153.06,1,0,0,3.55,Relaxed
0.184,336,75.663,151.91,1,0,0,3.54,Relaxed
0.186,336,78.517,152.59,1,0,5,3.54,Relaxed
0.19,336,77.523,152.59,1,0,5,3.54,Relaxed
0.206,336,7951100.553,152.19,1,0,1,3.53,Relaxed
0.179,336,7951100.553,152.19,1,0,1,3.55,Relaxed
0.195,336,8030566.605,150.75,1,0,4,3.53,Relaxed
0.174,336,8030566.605,150.85,1,0,4,3.55,Relaxed
0.197,336,7716216.69,149.57,1,0,4,3.53,Relaxed
0.219,336,7716216.69,149.57,1,0,4,3.52,Relaxed
0.201,336,7805767.099,149.34,1,0,4,3.53,Relaxed
0.203,336,7805767.099,149.34,1,0,4,3.53,Relaxed
0.188,336,81.005,150.12,1,0,0,3.54,Relaxed
0.198,336,81.005,149.12,1,0,0,3.53,Relaxed
0.202,336,7900000.0,148.0,1,0,3,3.53,Relaxed
0.198,336,77.006,148.01,1,0,3,3.53,Relaxed
0.202,336,7600657.866,148.03,1,0,3,3.53,Relaxed
0.184,336,77.006,148.0,1,0,3,3.54,Relaxed
0.217,336,7805767.099,149.08,1,0,1,3.52,Relaxed
0.214,336,7705841.94,147.09,1,0,1,3.52,Relaxed
0.204,336,7702596.965,148.12,1,0,3,3.52,Relaxed
0.216,336,7802563.681,148.17,1,0,3,3.51,Relaxed
0.21,336,77.058,148.27,1,0,3,3.52,Relaxed
0.213,336,7705841.94,148.27,1,0,3,3.52,Relaxed
0.204,336,7505997.602,148.49,1,0,3,3.52,Relaxed
0.205,336,7605918.748,147.34,1,0,3,3.52,Relaxed
0.217,336,7505997.602,148.49,1,0,3,3.51,Relaxed
0.206,336,7505997.602,148.49,1,0,3,3.52,Relaxed
0.232,336,7410802.925,149.57,1,0,3,3.5,Relaxed
0.211,336,75.106,149.48,1,0,3,3.52,Relaxed
0.223,336,74.168,150.65,1,0,1,3.51,Relaxed
0.223,336,7317103.252,149.66,1,0,1,3.51,Relaxed
0.225,336,7510659.092,150.75,1,0,3,3.5,Relaxed
0.225,336,75.106,149.75,1,0,3,3.5,Relaxed
0.218,336,7317103.252,149.86,1,0,1,3.51,Relaxed
0.226,336,75.106,149.86,1,0,1,3.5,Relaxed
0.222,336,7424284.477,148.86,1,0,1,3.51,Relaxed
0.229,336,7523961.722,148.86,1,0,1,3.5,Relaxed
0.238,342,7317103.252,148.86,1,0,1,3.55,Relaxed
0.241,342,7317103.252,148.86,1,0,1,3.55,Relaxed
0.216,342,76.236,149.97,1,0,1,3.57,Relaxed
0.216,342,53.907,149.86,1,0,1,3.57,Relaxed
0.211,342,7823042.886,150.96,1,0,1,3.57,Relaxed
0.22,342,7922752.047,150.96,1,0,1,3.57,Relaxed
0.225,342,7623647.421,149.86,1,0,1,3.56,Relaxed
0.221,342,7632168.761,149.86,1,0,1,3.56,Relaxed
0.042,342,76.321,149.97,1,0,3,3.7,Relaxed
0.05,342,76.321,147.87,1,0,3,3.69,Relaxed
0.05,342,7831347.266,149.75,1,0,3,3.69,Relaxed
0.039,342,77.233,150.75,1,0,3,3.7,Relaxed
0.035,342,7831347.266,149.86,1,0,3,3.7,Relaxed
0.039,342,7731752.712,149.75,1,0,3,3.7,Relaxed
0.114,342,79.227,151.85,1,0,3,3.64,Relaxed
0.129,342,7922752.047,151.85,1,0,3,3.63,Relaxed
0.223,342,7623647.421,150.85,1,0,3,3.56,Relaxed
0.223,342,7723341.246,150.85,1,0,3,3.56,Relaxed
0.251,348,75.239,152.84,1,0,3,3.6,Relaxed
0.253,348,7424284.477,152.74,1,0,3,3.6,Relaxed
0.266,348,7324616.031,151.85,1,0,3,3.59,Relaxed
0.268,348,7433034.374,152.74,1,0,3,3.58,Relaxed
0.27,348,7516648.189,153.73,1,0,3,3.58,Relaxed
0.273,348,7516648.189,153.73,1,0,3,3.58,Relaxed
0.282,348,78.23,153.73,1,0,3,3.57,Relaxed
0.271,348,7623647.421,153.73,1,0,3,3.58,Relaxed
0.277,348,7831347.266,153.73,1,0,3,3.58,Relaxed
0.287,348,7840918.314,153.73,1,0,3,3.57,Relaxed
0.275,348,76.321,153.73,1,0,3,3.58,Relaxed
0.283,348,7632168.761,154.73,1,0,3,3.57,Relaxed
0.277,348,76.236,154.73,1,0,3,3.58,Relaxed
0.297,348,76.236,154.73,1,0,3,3.56,Relaxed
0.284,348,7632168.761,154.64,1,0,3,3.57,Relaxed
0.278,348,7532595.834,155.72,1,0,3,3.57,Relaxed
0.284,348,7831347.266,155.72,1,0,3,3.57,Relaxed
0.279,348,7831347.266,156.72,1,0,3,3.57,Relaxed
0.287,348,7831347.266,158.71,1,0,3,3.57,Relaxed
0.287,348,7723341.246,157.71,1,0,3,3.57,Relaxed
0.271,348,8030566.605,157.62,1,0,3,3.58,Relaxed
0.273,348,79.227,157.62,1,0,3,3.57,Relaxed
0.277,348,7741446.893,157.62,1,0,3,3.57,Relaxed
0.279,348,78.408,157.62,1,0,3,3.57,Relaxed
0.283,348,7823042.886,157.62,1,0,3,3.57,Relaxed
0.279,348,76.236,156.72,1,0,3,3.57,Relaxed
0.284,348,79.403,158.53,1,0,3,3.57,Relaxed
0.288,348,78.313,158.53,1,0,3,3.56,Relaxed
0.275,348,78.313,157.54,1,0,3,3.57,Relaxed
0.277,348,7731752.712,157.54,1,0,3,3.57,Relaxed
0.282,348,7940403.012,157.46,1,0,3,3.57,Relaxed
0.276,348,79.309,157.54,1,0,3,3.57,Relaxed
0.29,348,7831347.266,157.54,1,0,3,3.56,Relaxed
0.275,348,7823042.886,157.54,1,0,3,3.57,Relaxed
0.29,348,7731752.712,158.46,1,0,3,3.56,Relaxed
0.274,348,7523961.722,158.46,1,0,3,3.57,Relaxed
0.275,348,75.239,157.54,1,0,3,3.57,Relaxed
0.269,348,76.236,156.54,1,0,3,3.57,Relaxed
0.067,348,7632168.761,158.53,1,0,3,3.72,Relaxed
0.067,348,7831347.266,158.53,1,0,3,3.72,Relaxed
0.028,348,79.227,158.62,1,0,3,3.75,Relaxed
0.069,348,7940403.012,158.53,1,0,3,3.72,Relaxed
0.072,348,7731752.712,158.53,1,0,3,3.72,Relaxed
0.072,348,79.403,158.53,1,0,3,3.72,Relaxed
0.211,348,8039900.497,157.54,1,0,3,3.61,Relaxed
0.203,348,80.398,158.53,1,0,3,3.62,Relaxed
0.253,354,7940403.012,156.54,1,0,3,3.64,Relaxed
0.252,354,7951100.553,156.54,1,0,3,3.64,Relaxed
0.265,354,7951100.553,157.71,1,0,3,3.63,Relaxed
0.262,354,7940403.012,156.63,1,0,3,3.63,Relaxed
0.265,354,8139410.298,157.54,1,0,3,3.63,Relaxed
0.27,354,81.393,157.54,1,0,3,3.63,Relaxed
0.268,354,8229823.813,159.53,1,0,3,3.63,Relaxed
0.266,354,8130190.65,159.53,1,0,3,3.63,Relaxed
0.281,354,8329465.769,159.38,1,0,3,3.62,Relaxed
0.272,354,8329465.769,159.38,1,0,3,3.62,Relaxed
0.266,354,58.193,159.45,1,0,3,3.63,Relaxed
0.267,354,82.297,159.45,1,0,3,3.63,Relaxed
0.283,354,83.294,159.45,1,0,3,3.62,Relaxed
0.284,354,8215229.759,158.46,1,0,3,3.61,Relaxed
0.285,354,8221921.916,158.46,1,0,3,3.61,Relaxed
0.271,354,8139410.298,160.45,1,0,3,3.62,Relaxed
0.277,354,80.305,160.45,1,0,3,3.62,Relaxed
0.276,354,8030566.605,160.45,1,0,3,3.62,Relaxed
0.281,354,8221921.916,159.38,1,0,3,3.62,Relaxed
0.271,354,8315046.602,159.38,1,0,3,3.62,Relaxed
0.275,354,8022468.448,160.31,1,0,3,3.62,Relaxed
0.282,354,80.224,160.38,1,0,3,3.61,Relaxed
0.281,354,81.153,160.31,1,0,3,3.61,Relaxed
0.288,354,81.098,160.31,1,0,3,3.61,Relaxed
0.273,354,8315046.602,161.31,1,0,3,3.62,Relaxed
0.274,354,83.15,160.31,1,0,3,3.62,Relaxed
0.263,354,8215229.759,160.25,1,0,3,3.63,Relaxed
0.27,354,8209750.301,160.38,1,0,3,3.62,Relaxed
0.27,354,8209750.301,159.38,1,0,3,3.62,Relaxed
0.276,354,8209750.301,160.38,1,0,3,3.62,Relaxed
0.272,354,8109870.529,160.31,1,0,3,3.62,Relaxed
0.278,354,81.098,160.38,1,0,3,3.61,Relaxed
0.275,354,82.151,162.25,1,0,3,3.62,Relaxed
0.278,354,8309632.964,162.25,1,0,3,3.61,Relaxed
0.269,354,8209750.301,162.31,1,0,3,3.62,Relaxed
0.269,354,8309632.964,161.31,1,0,3,3.62,Relaxed
0.242,354,8315046.602,161.31,1,0,3,3.64,Relaxed
0.221,354,8414867.795,162.31,1,0,3,3.65,Relaxed
0.09,354,79.056,162.25,1,0,3,3.75,Relaxed
0.09,354,80.099,161.25,1,0,3,3.75,Relaxed
0.047,354,7505997.602,162.2,1,0,3,3.78,Relaxed
0.053,354,7605918.748,162.15,1,0,3,3.78,Relaxed
0.097,354,7610519.036,161.11,1,0,3,3.75,Relaxed
0.119,354,7602631.123,159.08,1,0,3,3.73,Relaxed
0.206,354,7310950.691,158.0,1,0,3,3.66,Relaxed
0.206,354,7306161.783,157.0,1,0,3,3.66,Relaxed
0.248,360,7502666.193,157.05,1,0,3,3.69,Relaxed
0.249,360,7102816.343,152.01,1,0,3,3.69,Relaxed
0.309,360,6700746.227,144.06,1,0,3,3.65,Relaxed
0.308,360,6503076.195,142.09,1,0,3,3.65,Relaxed
0.383,360,61.008,131.31,1,0,3,3.59,Relaxed
0.376,360,6100000.0,131.19,1,0,3,3.59,Relaxed
0.382,360,5900847.397,122.59,1,0,3,3.59,Relaxed
0.372,360,57.999,118.83,1,0,3,3.6,Relaxed
0.384,360,54.009,105.93,1,0,3,3.59,Relaxed
0.411,360,5600000.0,105.08,1,0,3,3.58,Relaxed
0.383,360,5300943.312,102.96,1,0,3,3.59,Relaxed
0.417,360,5300000.0,102.42,1,0,3,3.58,Relaxed
0.35,360,5100980.298,99.25,1,0,3,3.61,Relaxed
0.358,360,45.011,89.5,1,0,3,3.61,Relaxed
0.342,360,49.01,94.59,1,0,3,3.62,Relaxed
0.364,360,49.04,88.29,1,0,3,3.6,Relaxed
0.312,360,4909175.083,90.47,1,0,3,3.64,Relaxed
0.318,360,4709564.736,87.56,1,0,3,3.64,Relaxed
0.304,360,4709564.736,93.39,1,0,3,3.65,Relaxed
0.364,360,4709564.736,86.59,1,0,3,3.6,Relaxed
0.408,360,4418144.407,86.35,1,0,3,3.57,Relaxed
0.345,360,4617358.552,87.32,1,0,3,3.62,Relaxed
0.372,360,4726520.919,78.59,1,0,3,3.6,Relaxed
0.409,360,5024937.811,79.56,1,0,3,3.57,Relaxed
0.414,360,4726520.919,80.36,1,0,3,3.57,Relaxed
0.411,360,45.177,79.12,1,0,3,3.57,Relaxed
0.392,360,4726520.919,77.79,1,0,3,3.58,Relaxed
0.335,360,45.276,79.4,1,0,3,3.62,Relaxed
0.37,360,4726520.919,78.59,1,0,3,3.6,Relaxed
0.378,360,48.093,80.08,1,0,3,3.59,Relaxed
0.284,360,4949747.468,82.97,1,0,3,3.66,Relaxed
0.34,360,4925444.142,82.01,1,0,3,3.62,Relaxed
0.153,360,50.358,86.02,1,0,3,3.76,Relaxed
0.183,360,49.497,91.09,1,0,3,3.74,Relaxed
0.213,360,51.478,95.34,1,0,3,3.71,Relaxed
0.169,360,53.6,105.0,1,0,3,3.75,Relaxed
0.212,360,5474486.277,106.04,1,0,3,3.71,Relaxed
0.177,360,53.935,103.74,1,0,3,3.74,Relaxed
0.201,360,5688585.061,115.43,1,0,3,3.72,Relaxed
0.175,360,5707013.229,114.48,1,0,3,3.74,Relaxed
0.17,360,5903388.857,116.46,1,0,3,3.75,Relaxed
0.197,360,57.723,117.64,1,0,3,3.72,Relaxed
0.19,360,5966573.556,117.32,1,0,3,3.73,Relaxed
0.205,360,6087692.502,117.32,1,0,3,3.72,Relaxed
0.243,366,62.096,123.02,1,0,3,3.75,Relaxed
0.262,366,6209669.879,124.28,1,0,3,3.74,Relaxed
0.251,366,65.52,128.39,1,0,3,3.74,Relaxed
0.261,366,64.559,127.44,1,0,3,3.74,Relaxed
0.279,366,6580273.551,127.76,1,0,3,3.72,Relaxed
0.272,366,6389053.138,126.81,1,0,3,3.73,Relaxed
0.253,366,65.145,126.18,1,0,3,3.74,Relaxed
0.26,366,6360031.446,124.92,1,0,3,3.74,Relaxed
0.254,366,6236184.731,123.97,1,0,3,3.74,Relaxed
0.256,366,64.559,124.92,1,0,3,3.74,Relaxed
0.247,366,60.166,122.71,1,0,3,3.74,Relaxed
0.244,366,60.439,122.71,1,0,3,3.75,Relaxed
0.248,366,5966573.556,123.08,1,0,3,3.74,Relaxed
0.24,366,6113100.686,122.53,1,0,3,3.75,Relaxed
0.245,366,62.096,122.53,1,0,3,3.74,Relaxed
0.244,366,62.096,122.53,1,0,3,3.75,Relaxed
0.252,366,6258594.091,120.33,1,0,3,3.74,Relaxed
0.251,366,6281719.51,121.56,1,0,3,3.74,Relaxed
0.257,366,61.846,121.04,1,0,3,3.73,Relaxed
0.25,366,6063827.174,121.04,1,0,3,3.74,Relaxed
0.246,366,62.585,120.78,1,0,3,3.74,Relaxed
0.246,366,6161168.72,120.78,1,0,3,3.74,Relaxed
0.242,366,60.638,119.57,1,0,3,3.74,Relaxed
0.238,366,6063827.174,120.54,1,0,3,3.75,Relaxed
0.232,366,59.438,120.54,1,0,3,3.75,Relaxed
0.246,366,59.438,120.54,1,0,3,3.74,Relaxed
0.238,366,58.463,118.13,1,0,3,3.75,Relaxed
0.235,366,5846366.393,119.1,1,0,3,3.75,Relaxed
0.22,366,5922837.158,118.13,1,0,0,3.76,Relaxed
0.219,366,5943904.441,118.13,1,0,0,3.76,Relaxed
0.201,366,59.033,118.88,1,0,3,3.77,Relaxed
0.209,366,59.228,118.88,1,0,3,3.77,Relaxed
0.22,366,5824946.352,117.69,1,0,4,3.76,Relaxed
0.225,366,60.016,117.48,1,0,4,3.75,Relaxed
0.211,366,5903388.857,117.48,1,0,4,3.76,Relaxed
0.218,366,59.033,117.09,1,0,3,3.76,Relaxed
0.222,366,5903388.857,117.09,1,0,3,3.75,Relaxed
0.224,366,5688585.061,119.05,1,0,3,3.75,Relaxed
0.218,366,5787054.518,117.89,1,0,3,3.76,Relaxed
0.227,366,5787054.518,118.07,1,0,3,3.75,Relaxed
0.229,366,56.718,118.87,1,0,3,3.75,Relaxed
0.219,366,5671860.365,118.7,1,0,3,3.76,Relaxed
0.216,366,5885575.588,117.71,1,0,3,3.76,Relaxed
0.222,366,5787054.518,118.87,1,0,3,3.75,Relaxed
0.23,366,5755866.572,119.68,1,0,3,3.75,Relaxed
0.21,366,5770615.219,118.87,1,0,3,3.76,Relaxed
0.23,366,5755866.572,120.84,1,0,3,3.75,Relaxed
0.219,366,5755866.572,119.85,1,0,3,3.75,Relaxed
0.198,366,5770615.219,118.87,1,0,3,3.77,Relaxed
0.175,366,58.694,118.87,1,0,3,3.79,Relaxed
0.138,366,5885575.588,120.22,1,0,3,3.81,Relaxed
0.132,366,6067124.525,120.22,1,0,3,3.82,Relaxed
0.122,366,56.568,120.03,1,0,0,3.83,Relaxed
0.116,366,5854912.467,119.05,1,0,0,3.83,Relaxed
0.138,366,5755866.572,120.03,1,0,3,3.81,Relaxed
0.119,366,5968249.325,120.03,1,0,3,3.83,Relaxed
0.113,366,5770615.219,120.22,1,0,3,3.83,Relaxed
0.146,366,5770615.219,120.22,1,0,3,3.81,Relaxed
0.119,366,5854912.467,120.03,1,0,3,3.83,Relaxed
0.118,366,5854912.467,120.22,1,0,3,3.83,Relaxed
0.092,366,5755866.572,121.6,1,0,3,3.84,Relaxed
0.11,366,5755866.572,121.81,1,0,3,3.83,Relaxed
0.108,366,5968249.325,122.58,1,0,3,3.83,Relaxed
0.104,366,6067124.525,122.78,1,0,3,3.83,Relaxed
0.092,366,6280127.387,124.95,1,0,3,3.84,Relaxed
0.109,366,6082762.53,124.95,1,0,3,3.83,Relaxed
0.1,366,6082762.53,125.93,1,0,3,3.84,Relaxed
0.096,366,6082762.53,126.91,1,0,3,3.84,Relaxed
0.085,366,6280127.387,128.1,1,0,3,3.85,Relaxed
0.094,366,6181423.784,127.12,1,0,3,3.84,Relaxed
0.08,366,6082762.53,129.07,1,0,3,3.85,Relaxed
0.069,366,6082762.53,129.07,1,0,3,3.86,Relaxed
0.102,366,6675327.707,131.24,1,0,3,3.83,Relaxed
0.102,366,6789698.079,131.24,1,0,3,3.83,Relaxed
0.083,366,6477653.896,131.24,1,0,3,3.85,Relaxed
0.093,366,6363961.031,132.22,1,0,3,3.84,Relaxed
0.057,366,66.91,132.77,1,0,3,3.87,Relaxed
0.065,366,66.91,133.96,1,0,3,3.86,Relaxed
0.046,366,65.49,135.52,1,0,3,3.87,Relaxed
0.053,366,66.753,136.5,1,0,3,3.87,Relaxed
0.056,366,7156814.934,139.26,1,0,3,3.87,Relaxed
0.048,366,6958448.103,140.25,1,0,3,3.87,Relaxed
0.094,366,7244308.111,144.01,1,0,3,3.84,Relaxed
0.134,366,7324616.031,147.5,1,0,3,3.81,Relaxed
0.159,366,7333484.847,146.51,1,0,3,3.79,Relaxed
0.179,366,7623647.421,149.09,1,0,3,3.77,Relaxed
0.164,366,7424284.477,149.09,1,0,3,3.78,Relaxed
0.203,366,76.236,152.84,1,0,3,3.75,Relaxed
0.207,366,7523961.722,151.85,1,0,3,3.75,Relaxed
0.238,366,8022468.448,154.64,1,0,3,3.73,Relaxed
0.218,366,8115417.426,153.64,1,0,3,3.74,Relaxed
0.213,366,8015609.771,156.46,1,0,3,3.75,Relaxed
0.216,366,80.155,156.46,1,0,3,3.74,Relaxed
0.227,366,81.221,157.46,1,0,3,3.73,Relaxed
0.219,366,8122191.822,157.46,1,0,3,3.74,Relaxed
0.235,372,8109870.529,159.38,1,0,3,3.79,Relaxed
0.23,372,81.153,158.38,1,0,3,3.79,Relaxed
0.233,372,80.099,159.31,1,0,3,3.79,Relaxed
0.233,372,81.055,159.31,1,0,3,3.79,Relaxed
0.223,372,8009993.758,160.31,1,0,3,3.79,Relaxed
0.225,372,8015609.771,160.25,1,0,3,3.79,Relaxed
0.233,372,8105553.652,161.25,1,0,3,3.79,Relaxed
0.221,372,8105553.652,161.25,1,0,3,3.8,Relaxed
0.236,372,81.098,160.2,1,0,3,3.78,Relaxed
0.23,372,8209750.301,161.2,1,0,3,3.79,Relaxed
0.23,372,8305419.917,161.15,1,0,3,3.79,Relaxed
0.248,372,84.053,161.11,1,0,3,3.77,Relaxed
0.23,372,8505292.47,162.15,1,0,3,3.79,Relaxed
0.233,372,82.054,162.11,1,0,3,3.78,Relaxed
0.234,372,8302409.289,161.05,1,0,3,3.78,Relaxed
0.233,372,8402380.615,161.08,1,0,3,3.78,Relaxed
0.241,372,84.023,161.08,1,0,3,3.78,Relaxed
0.242,372,8402380.615,161.05,1,0,3,3.78,Relaxed
0.252,372,83.023,162.03,1,0,3,3.77,Relaxed
0.257,372,8302409.289,161.01,1,0,3,3.76,Relaxed
0.25,372,81.005,161.01,1,0,3,3.77,Relaxed
0.246,372,81.005,161.01,1,0,3,3.77,Relaxed
0.245,372,8100617.26,161.0,1,0,3,3.77,Relaxed
0.248,372,57.982,160.0,1,0,3,3.77,Relaxed
0.261,372,81.999,160.0,1,0,3,3.76,Relaxed
0.26,372,8300000.0,160.0,1,0,3,3.76,Relaxed
0.285,372,8300000.0,159.0,1,0,3,3.74,Relaxed
0.286,372,83.999,160.01,1,0,3,3.74,Relaxed
0.277,372,82.999,159.0,1,0,3,3.75,Relaxed
0.286,372,8500000.0,160.01,1,0,3,3.74,Relaxed
0.287,372,83.999,160.01,1,0,3,3.74,Relaxed
0.29,372,83.999,160.01,1,0,3,3.74,Relaxed
0.29,372,8400595.217,160.03,1,0,3,3.74,Relaxed
0.296,372,8200609.733,161.03,1,0,3,3.73,Relaxed
0.307,372,8400000.0,160.05,1,0,3,3.72,Relaxed
0.312,372,8400000.0,160.05,1,0,3,3.72,Relaxed
0.312,372,8500000.0,160.05,1,0,3,3.72,Relaxed
0.304,372,8400595.217,160.03,1,0,3,3.72,Relaxed
0.303,372,8402380.615,160.03,1,0,3,3.72,Relaxed
0.297,372,82.024,160.05,1,0,3,3.73,Relaxed
0.3,372,8400595.217,160.05,1,0,3,3.73,Relaxed
0.3,372,8300602.388,160.05,1,0,3,3.73,Relaxed
0.305,372,8402380.615,159.08,1,0,3,3.72,Relaxed
0.306,372,8309632.964,159.08,1,0,3,3.72,Relaxed
0.293,372,84.023,160.05,1,0,3,3.73,Relaxed
0.292,372,84.023,159.08,1,0,3,3.73,Relaxed
0.318,372,84.053,160.08,1,0,3,3.71,Relaxed
0.292,372,8302409.289,160.08,1,0,3,3.73,Relaxed
0.294,372,84.053,160.08,1,0,3,3.73,Relaxed
0.288,372,84.053,160.05,1,0,3,3.73,Relaxed
0.311,372,8302409.289,160.08,1,0,3,3.71,Relaxed
0.301,372,8305419.917,160.08,1,0,3,3.72,Relaxed
0.299,372,8302409.289,161.11,1,0,3,3.72,Relaxed
0.303,372,8205485.97,159.08,1,0,3,3.72,Relaxed
0.299,372,8605230.967,160.11,1,0,3,3.72,Relaxed
0.299,372,85.052,160.11,1,0,3,3.72,Relaxed
0.299,372,86.051,160.11,1,0,3,3.72,Relaxed
0.304,372,58.706,160.11,1,0,3,3.72,Relaxed
0.312,372,83.023,159.08,1,0,3,3.71,Relaxed
0.312,372,83.053,159.08,1,0,3,3.71,Relaxed
0.287,372,8302409.289,160.11,1,0,3,3.73,Relaxed
0.282,372,8302409.289,160.11,1,0,3,3.73,Relaxed
0.295,372,83.053,159.11,1,0,3,3.72,Relaxed
0.294,372,8205485.97,159.11,1,0,3,3.72,Relaxed
0.293,372,8305419.917,159.15,1,0,3,3.72,Relaxed
0.298,372,8305419.917,159.15,1,0,3,3.72,Relaxed
0.296,372,8202438.662,159.15,1,0,3,3.72,Relaxed
0.301,372,8202438.662,159.15,1,0,3,3.72,Relaxed
0.31,372,8305419.917,158.15,1,0,3,3.71,Relaxed
0.312,372,84.053,159.15,1,0,3,3.71,Relaxed
0.314,372,8209750.301,158.2,1,0,3,3.71,Relaxed
0.309,372,82.097,158.2,1,0,3,3.71,Relaxed
0.313,372,58.728,159.2,1,0,3,3.71,Relaxed
0.307,372,83.053,158.2,1,0,3,3.71,Relaxed
0.317,372,81.055,158.2,1,0,3,3.7,Relaxed
0.317,372,81.098,157.2,1,0,3,3.7,Relaxed
0.316,372,8209750.301,159.25,1,0,3,3.7,Relaxed
0.316,372,8205485.97,159.25,1,0,3,3.7,Relaxed
0.316,372,8109870.529,157.2,1,0,3,3.7,Relaxed
0.303,372,80.099,157.2,1,0,3,3.71,Relaxed
0.29,372,82.151,158.32,1,0,3,3.72,Relaxed
0.294,372,8209750.301,158.26,1,0,3,3.72,Relaxed
0.309,372,84.094,158.26,1,0,3,3.71,Relaxed
0.303,372,84.094,158.26,1,0,3,3.71,Relaxed
0.3,372,83.095,158.32,1,0,3,3.71,Relaxed
0.295,372,8309632.964,158.26,1,0,3,3.72,Relaxed
0.296,372,8009993.758,158.26,1,0,3,3.72,Relaxed
0.294,372,8115417.426,158.26,1,0,3,3.72,Relaxed
0.304,372,82.151,157.26,1,0,3,3.71,Relaxed
0.311,372,8215229.759,158.26,1,0,3,3.7,Relaxed
0.302,372,84.094,158.32,1,0,3,3.71,Relaxed
0.312,372,8409518.417,157.32,1,0,3,3.7,Relaxed
0.294,372,58.758,159.31,1,0,3,3.71,Relaxed
0.304,372,82.097,158.32,1,0,3,3.71,Relaxed
0.294,372,8409518.417,158.32,1,0,3,3.71,Relaxed
0.299,372,8309632.964,158.32,1,0,3,3.71,Relaxed
0.302,372,8309632.964,158.32,1,0,3,3.71,Relaxed
0.302,372,8309632.964,158.32,1,0,3,3.71,Relaxed
0.309,372,82.097,158.32,1,0,3,3.7,Relaxed
0.311,372,8309632.964,158.32,1,0,3,3.7,Relaxed
0.29,372,8409518.417,157.32,1,0,3,3.72,Relaxed
0.298,372,8409518.417,158.32,1,0,3,3.71,Relaxed
0.256,372,8746427.842,167.59,1,0,3,3.73,Relaxed
0.243,372,9055385.138,166.77,1,0,3,3.74,Relaxed
0.245,372,8836288.814,167.59,1,0,3,3.74,Relaxed
0.242,372,8836288.814,168.5,1,0,3,3.74,Relaxed
0.245,372,89.358,168.5,1,0,3,3.74,Relaxed
0.241,372,8736704.184,167.36,1,0,3,3.74,Relaxed
0.252,372,8845903.006,168.67,1,0,3,3.73,Relaxed
0.248,372,8845903.006,167.67,1,0,3,3.74,Relaxed
0.251,372,8845903.006,167.67,1,0,3,3.73,Relaxed
0.265,372,8836288.814,167.59,1,0,3,3.72,Relaxed
0.254,372,8637129.153,167.51,1,0,3,3.73,Relaxed
0.25,372,89.358,167.67,1,0,3,3.73,Relaxed
0.255,372,8868483.523,168.96,1,0,3,3.73,Relaxed
0.243,372,63.253,168.58,1,0,3,3.74,Relaxed
0.254,372,8945389.874,168.86,1,0,3,3.73,Relaxed
0.246,372,90.448,168.58,1,0,3,3.73,Relaxed
0.25,372,8746427.842,168.3,1,0,3,3.73,Relaxed
0.24,372,8746427.842,168.43,1,0,3,3.74,Relaxed
0.255,372,8836288.814,168.36,1,0,3,3.73,Relaxed
0.249,372,8836288.814,168.36,1,0,3,3.73,Relaxed
0.241,372,9035485.598,168.5,1,0,3,3.74,Relaxed
0.238,372,8845903.006,168.43,1,0,3,3.74,Relaxed
0.238,372,8845903.006,168.43,1,0,3,3.74,Relaxed
0.256,372,8836288.814,168.43,1,0,3,3.72,Relaxed
0.246,372,88.277,168.43,1,0,3,3.73,Relaxed
0.254,372,8956003.573,168.67,1,0,3,3.72,Relaxed
0.256,372,86.37,167.36,1,0,3,3.72,Relaxed
0.246,372,8628441.342,168.36,1,0,3,3.73,Relaxed
0.245,372,9044888.059,169.5,1,0,3,3.73,Relaxed
0.244,372,8945389.874,169.43,1,0,3,3.73,Relaxed
0.237,372,8736704.184,168.5,1,0,3,3.74,Relaxed
0.242,372,8736704.184,169.36,1,0,3,3.73,Relaxed
0.254,372,8736704.184,169.5,1,0,3,3.72,Relaxed
0.243,372,9055385.138,168.67,1,0,3,3.73,Relaxed
0.24,372,8746427.842,167.67,1,0,3,3.73,Relaxed
0.246,372,8945389.874,167.67,1,0,3,3.73,Relaxed
0.219,372,8945389.874,169.66,1,0,3,3.75,Relaxed
0.241,372,89.453,167.67,1,0,3,3.73,Relaxed
0.237,372,89.453,169.5,1,0,3,3.73,Relaxed
0.249,372,9334345.183,168.5,1,0,3,3.72,Relaxed
0.25,372,9234717.104,168.58,1,0,3,3.72,Relaxed
0.233,372,8836288.814,168.58,1,0,3,3.74,Relaxed
0.244,372,89.358,167.59,1,0,3,3.73,Relaxed
