ear,blink_rate,smile_ratio,brow_furrow_score,movement_code,tilt_code,emotion,fatigue_score,Predicted_Label
0.269,288,8190848.552,154.98,1,0,3,4.96,Relaxed
0.077,288,8221921.916,157.49,1,0,3,5.1,Relaxed
0.253,288,8032434.251,154.98,1,0,3,4.97,Relaxed
0.255,288,79.378,156.26,1,0,3,4.97,Relaxed
0.249,288,8099382.693,155.93,1,0,3,4.97,Relaxed
0.265,288,8032434.251,157.2,1,0,3,4.96,Relaxed
0.264,288,8065358.021,156.87,1,0,3,4.96,Relaxed
0.263,288,78.108,156.87,1,0,3,4.96,Relaxed
0.243,288,80.324,155.6,1,0,3,4.97,Relaxed
0.248,288,8127115.109,154.98,1,0,3,4.97,Relaxed
0.258,288,7905694.15,156.87,1,0,3,4.96,Relaxed
0.181,288,8032434.251,155.6,1,0,3,5.02,Relaxed
0.255,288,8032434.251,157.2,1,0,3,4.96,Relaxed
0.236,288,80.324,155.93,1,0,3,4.98,Relaxed
0.229,288,8032434.251,156.22,1,0,3,4.98,Relaxed
0.271,288,8127115.109,155.93,1,0,3,4.95,Relaxed
0.261,288,79.056,157.81,1,0,3,4.96,Relaxed
0.246,288,8190848.552,155.93,1,0,3,4.97,Relaxed
0.265,288,79.056,156.87,1,0,3,4.95,Relaxed
0.077,288,79.056,155.27,1,0,3,5.09,Relaxed
0.253,288,8095677.859,154.98,1,0,3,4.96,Relaxed
0.251,288,8000624.976,156.26,1,0,3,4.96,Relaxed
0.195,288,8254089.895,154.32,1,0,3,5.01,Relaxed
0.258,288,7905694.15,159.09,1,0,3,4.96,Relaxed
0.233,288,8032434.251,154.98,1,0,3,4.98,Relaxed
0.255,288,7810889.834,158.15,1,0,3,4.96,Relaxed
0.248,288,81.27,156.87,1,0,3,4.96,Relaxed
0.251,288,82.218,157.2,1,0,3,4.96,Relaxed
0.256,288,55.682,156.26,1,0,3,4.96,Relaxed
0.242,288,8032434.251,156.87,1,0,3,4.97,Relaxed
0.25,288,8000624.976,155.93,1,0,3,4.96,Relaxed
0.244,288,8127115.109,155.93,1,0,3,4.97,Relaxed
0.259,288,8095677.859,157.81,1,0,3,4.95,Relaxed
0.242,288,81.27,158.15,1,0,3,4.97,Relaxed
0.252,288,80.324,156.87,1,0,3,4.96,Relaxed
0.253,288,7937883.849,156.54,1,0,3,4.96,Relaxed
0.247,288,8032434.251,157.81,1,0,3,4.96,Relaxed
0.253,288,81.27,155.93,1,0,3,4.96,Relaxed
0.254,288,80.005,157.2,1,0,3,4.96,Relaxed
0.263,288,81.27,155.93,1,0,3,4.95,Relaxed
0.271,288,8127115.109,157.2,1,0,3,4.94,Relaxed
0.278,288,81.27,156.6,1,0,3,4.94,Relaxed
0.265,288,8000624.976,156.87,1,0,3,4.95,Relaxed
0.26,288,7716216.69,156.87,1,0,3,4.95,Relaxed
0.261,288,55.682,156.54,1,0,3,4.95,Relaxed
0.274,288,7779460.136,157.17,1,0,3,4.94,Relaxed
0.263,288,7816009.212,155.65,1,0,3,4.95,Relaxed
0.242,288,78.108,154.98,1,0,3,4.96,Relaxed
0.25,288,74.33,152.88,1,0,3,4.96,Relaxed
0.26,288,8127115.109,155.93,1,0,3,4.95,Relaxed
0.074,288,7280109.889,152.61,1,0,3,5.09,Relaxed
0.263,288,8127115.109,154.65,1,0,3,4.95,Relaxed
0.254,288,8000624.976,156.26,1,0,3,4.95,Relaxed
0.249,288,8159656.856,156.26,1,0,3,4.96,Relaxed
0.265,288,7937883.849,157.2,1,0,3,4.94,Relaxed
0.273,288,7779460.136,154.98,1,0,3,4.94,Relaxed
0.083,288,77.884,153.77,1,0,3,5.08,Relaxed
0.28,288,7843468.62,154.95,1,0,3,4.93,Relaxed
0.284,288,7779460.136,155.9,1,0,3,4.93,Relaxed
0.274,288,78.746,155.59,1,0,3,4.94,Relaxed
0.273,288,8000624.976,155.28,1,0,3,4.94,Relaxed
0.247,288,7937883.849,154.98,1,0,3,4.95,Relaxed
0.262,288,7624303.247,156.6,1,0,3,4.94,Relaxed
0.253,288,77.129,152.61,1,0,3,4.95,Relaxed
0.252,288,7463243.263,151.24,1,0,3,4.95,Relaxed
0.253,288,7690253.572,154.15,1,0,3,4.95,Relaxed
0.268,288,7766595.136,153.38,1,0,3,4.94,Relaxed
0.094,288,7404052.944,152.61,1,0,3,5.07,Relaxed
0.284,288,7844743.463,153.57,1,0,3,4.92,Relaxed
0.273,288,7907591.289,155.19,1,0,3,4.93,Relaxed
0.278,288,80.653,154.65,1,0,3,4.93,Relaxed
0.164,288,7640026.178,155.0,1,0,3,5.01,Relaxed
0.277,288,7976214.641,156.92,1,0,3,4.93,Relaxed
0.195,288,7324616.031,152.32,1,0,3,4.99,Relaxed
0.277,288,7844743.463,153.76,1,0,3,4.93,Relaxed
0.272,288,7844743.463,154.56,1,0,3,4.93,Relaxed
0.251,288,7971198.153,154.98,1,0,3,4.95,Relaxed
0.261,288,7874642.849,157.2,1,0,3,4.94,Relaxed
0.254,288,7905694.15,155.27,1,0,3,4.94,Relaxed
0.253,288,8159656.856,155.93,1,0,3,4.94,Relaxed
0.252,288,7937883.849,157.2,1,0,3,4.95,Relaxed
0.261,288,8050465.825,158.91,1,0,3,4.94,Relaxed
0.248,288,7615773.106,153.06,1,0,3,4.95,Relaxed
0.271,288,7741446.893,157.71,1,0,3,4.93,Relaxed
0.27,288,80.305,158.38,1,0,3,4.93,Relaxed
0.265,288,7905694.15,159.38,1,0,3,4.93,Relaxed
0.272,288,68.446,152.41,1,0,3,4.93,Relaxed
0.256,288,7831347.266,158.15,1,0,3,4.94,Relaxed
0.255,288,8050465.825,156.28,1,0,3,4.94,Relaxed
0.239,288,80.062,157.29,1,0,3,4.95,Relaxed
0.23,288,7833900.689,156.24,1,0,3,4.96,Relaxed
0.3,288,0.0,0.0,1,0,3,0.0,Anxious
0.273,288,7716216.69,157.81,1,0,3,4.92,Relaxed
0.086,288,7858753.082,151.83,1,0,3,5.06,Relaxed
0.267,288,55.47,154.04,1,0,3,4.93,Relaxed
0.282,288,53.075,158.01,1,0,3,4.91,Relaxed
0.243,288,81.042,151.22,1,0,3,4.94,Relaxed
0.258,288,78.517,157.54,1,0,3,4.93,Relaxed
0.284,288,76.164,157.16,1,0,3,4.91,Relaxed
0.409,288,30.335,84.77,1,0,3,4.82,Relaxed
0.236,288,8006247.56,160.23,1,0,3,4.95,Relaxed
0.287,288,76.556,150.76,1,0,3,4.91,Relaxed
0.267,288,7647875.522,149.25,1,0,3,4.92,Relaxed
0.267,288,75.152,150.42,1,0,3,4.92,Relaxed
0.275,288,75.152,149.57,1,0,3,4.92,Relaxed
0.274,288,7382411.53,149.38,1,0,3,4.92,Relaxed
0.3,288,0.0,0.0,1,0,3,0.0,Anxious
0.286,288,7710382.61,154.72,1,0,3,4.91,Relaxed
0.277,288,8089499.366,157.41,1,0,3,4.91,Relaxed
0.296,288,8032434.251,155.28,1,0,3,4.9,Relaxed
0.3,288,0.0,0.0,1,0,3,0.0,Anxious
0.269,288,72.449,149.38,1,0,3,4.92,Relaxed
0.248,288,53.912,156.95,1,0,3,4.93,Relaxed
0.3,288,0.0,0.0,1,0,3,0.0,Anxious
0.255,288,76.242,153.1,1,0,3,4.93,Relaxed
0.243,288,7249827.584,151.72,1,0,3,4.94,Relaxed
0.257,288,7353910.524,152.59,1,0,3,4.93,Relaxed
0.247,288,76.921,149.38,1,0,3,4.93,Relaxed
0.229,288,7278049.189,156.21,1,0,3,4.95,Relaxed
0.268,288,7353910.524,149.83,1,0,3,4.92,Relaxed
0.263,288,76.895,152.51,1,0,3,4.92,Relaxed
0.3,288,0.0,0.0,1,0,3,0.0,Anxious
0.259,288,72.896,150.42,1,0,3,4.92,Relaxed
0.256,288,76.895,154.35,1,0,3,4.93,Relaxed
0.241,288,75.953,157.51,1,0,3,4.94,Relaxed
0.248,288,76.921,155.59,1,0,3,4.93,Relaxed
0.235,288,80.752,157.84,1,0,3,4.94,Relaxed
0.244,288,7532595.834,157.04,1,0,3,4.93,Relaxed
0.257,288,8429116.205,157.81,1,0,3,4.92,Relaxed
0.236,288,83.384,157.92,1,0,3,4.94,Relaxed
0.29,288,7669419.796,148.93,1,0,3,4.9,Relaxed
0.276,288,73.823,150.34,1,0,3,4.91,Relaxed
0.29,288,75.272,149.05,1,0,3,4.9,Relaxed
0.264,288,7368174.808,147.36,1,0,3,4.92,Relaxed
0.249,288,78.447,154.78,1,0,3,4.93,Relaxed
0.242,288,77.161,156.82,1,0,3,4.93,Relaxed
0.059,288,8030566.605,156.63,1,0,3,5.07,Relaxed
0.03,288,7831347.266,157.62,1,0,3,5.09,Relaxed
0.035,288,7731752.712,156.72,1,0,3,5.09,Relaxed
0.05,288,8039900.497,156.72,1,0,3,5.08,Relaxed
0.302,294,7589466.384,149.49,1,0,3,4.99,Relaxed
0.322,294,69.26,125.1,1,0,3,4.97,Relaxed
0.233,294,8130190.65,157.81,1,0,3,5.04,Relaxed
0.23,294,7930952.024,157.71,1,0,3,5.04,Relaxed
0.265,294,7930952.024,157.81,1,0,3,5.01,Relaxed
0.236,294,82.297,157.71,1,0,3,5.03,Relaxed
0.256,294,7922752.047,156.72,1,0,3,5.02,Relaxed
0.258,294,7816009.212,155.72,1,0,3,5.02,Relaxed
0.252,294,79.157,155.72,1,0,3,5.02,Relaxed
0.24,294,8030566.605,156.72,1,0,3,5.03,Relaxed
0.33,294,61.098,118.53,1,0,3,4.96,Relaxed
0.26,294,6942621.983,142.86,1,0,3,5.01,Relaxed
0.237,294,80.522,154.69,1,0,3,5.03,Relaxed
0.28,294,7655716.818,152.12,1,0,3,5.0,Relaxed
0.194,294,75.272,158.4,1,0,3,5.06,Relaxed
0.281,294,7261542.536,152.12,1,0,3,5.0,Relaxed
0.222,294,78.923,154.3,1,0,3,5.04,Relaxed
0.23,294,76.693,152.97,1,0,3,5.04,Relaxed
0.26,294,7355270.219,152.19,1,0,3,5.01,Relaxed
0.229,294,7840918.314,156.04,1,0,3,5.03,Relaxed
0.26,294,8249242.389,157.15,1,0,3,5.01,Relaxed
0.253,294,8321658.489,158.81,1,0,3,5.02,Relaxed
0.254,294,7963039.621,155.29,1,0,3,5.02,Relaxed
0.242,294,7831347.266,157.92,1,0,3,5.02,Relaxed
0.284,294,83.168,153.21,1,0,3,4.99,Relaxed
0.259,294,78.108,154.69,1,0,3,5.01,Relaxed
0.248,294,75.312,156.73,1,0,3,5.02,Relaxed
0.246,294,7816009.212,154.51,1,0,3,5.02,Relaxed
0.286,294,7505997.602,153.26,1,0,3,4.99,Relaxed
0.26,294,81.005,158.0,1,0,3,5.01,Relaxed
0.29,294,81.393,154.43,1,0,3,4.99,Relaxed
0.275,294,8075270.893,153.44,1,0,3,5.0,Relaxed
0.241,294,7922752.047,158.91,1,0,3,5.02,Relaxed
0.24,294,7930952.024,157.81,1,0,3,5.02,Relaxed
0.25,294,8030566.605,157.81,1,0,3,5.01,Relaxed
0.238,294,79.428,157.41,1,0,3,5.02,Relaxed
0.22,294,7542545.989,157.04,1,0,3,5.04,Relaxed
0.275,294,7752418.977,153.58,1,0,3,4.99,Relaxed
0.26,294,7940403.012,156.28,1,0,3,5.01,Relaxed
0.256,294,80.504,155.17,1,0,3,5.01,Relaxed
0.258,294,8249242.389,155.17,1,0,3,5.01,Relaxed
0.245,294,7930952.024,157.81,1,0,3,5.01,Relaxed
0.282,294,79.51,155.17,1,0,3,4.99,Relaxed
0.239,294,79.309,157.92,1,0,3,5.02,Relaxed
0.281,294,77.781,153.58,1,0,3,4.99,Relaxed
0.282,294,7976214.641,154.43,1,0,3,4.99,Relaxed
0.29,294,7653103.945,153.73,1,0,3,4.98,Relaxed
0.287,294,56.147,150.47,1,0,3,4.98,Relaxed
0.251,294,8305419.917,159.38,1,0,3,5.01,Relaxed
0.296,294,8149846.624,153.44,1,0,3,4.97,Relaxed
0.327,294,7093659.14,137.8,1,0,3,4.95,Relaxed
0.297,294,7452516.354,144.93,1,0,3,4.97,Relaxed
0.232,294,7851751.397,159.02,1,0,3,5.02,Relaxed
0.247,294,7940403.012,156.92,1,0,3,5.01,Relaxed
0.241,294,8215229.759,157.71,1,0,3,5.01,Relaxed
0.286,294,79.761,152.59,1,0,3,4.98,Relaxed
0.287,294,78.638,153.44,1,0,3,4.98,Relaxed
0.246,294,7951100.553,155.29,1,0,3,5.01,Relaxed
0.249,294,8130190.65,157.81,1,0,3,5.0,Relaxed
0.279,294,76.654,153.58,1,0,3,4.98,Relaxed
0.272,294,7963039.621,153.44,1,0,3,4.99,Relaxed
0.28,294,7566372.975,154.43,1,0,3,4.98,Relaxed
0.28,294,8161494.961,154.43,1,0,3,4.98,Relaxed
0.25,294,8188406.438,156.11,1,0,3,5.0,Relaxed
0.264,294,76.791,153.58,1,0,3,4.99,Relaxed
0.267,294,7940403.012,154.73,1,0,3,4.99,Relaxed
0.244,294,80.23,157.29,1,0,3,5.01,Relaxed
0.049,294,76.321,155.72,1,0,3,5.15,Relaxed
0.274,294,8062257.748,153.58,1,0,3,4.98,Relaxed
0.276,294,7963039.621,154.43,1,0,3,4.98,Relaxed
0.287,294,8062257.748,154.43,1,0,3,4.97,Relaxed
0.285,294,8062257.748,154.43,1,0,3,4.97,Relaxed
0.285,294,77.317,156.26,1,0,3,4.97,Relaxed
0.289,294,80.398,152.32,1,0,3,4.97,Relaxed
0.281,294,7963039.621,154.43,1,0,3,4.98,Relaxed
0.277,294,8075270.893,154.43,1,0,3,4.98,Relaxed
0.255,294,8537564.055,157.81,1,0,3,4.99,Relaxed
0.276,294,7679192.666,153.58,1,0,3,4.98,Relaxed
0.29,294,7963039.621,154.43,1,0,3,4.97,Relaxed
0.25,294,8039900.497,156.28,1,0,3,5.0,Relaxed
0.289,294,7963039.621,153.44,1,0,3,4.97,Relaxed
0.288,294,8050465.825,153.31,1,0,3,4.97,Relaxed
0.278,294,8260750.571,153.31,1,0,3,4.97,Relaxed
0.267,294,8062257.748,154.18,1,0,3,4.98,Relaxed
0.24,294,82.734,156.52,1,0,3,5.0,Relaxed
0.06,294,7532595.834,155.72,1,0,3,5.14,Relaxed
0.274,294,7863841.301,154.43,1,0,3,4.98,Relaxed
0.282,294,7851751.397,155.29,1,0,3,4.97,Relaxed
0.266,294,7963039.621,152.32,1,0,3,4.98,Relaxed
0.279,294,8062257.748,153.44,1,0,3,4.97,Relaxed
0.239,294,8102468.76,157.18,1,0,3,5.0,Relaxed
0.249,294,8062257.748,158.68,1,0,3,4.99,Relaxed
0.251,294,7840918.314,158.27,1,0,3,4.99,Relaxed
0.302,294,8062257.748,152.32,1,0,3,4.95,Relaxed
0.242,294,8139410.298,156.04,1,0,3,5.0,Relaxed
0.296,294,7863841.301,151.33,1,0,3,4.96,Relaxed
0.266,294,79.51,153.31,1,0,3,4.98,Relaxed
0.259,294,80.622,153.31,1,0,3,4.98,Relaxed
0.285,294,7752418.977,155.29,1,0,3,4.96,Relaxed
0.278,294,7653103.945,154.43,1,0,3,4.97,Relaxed
0.273,294,8161494.961,154.3,1,0,3,4.97,Relaxed
0.258,294,81.743,157.49,1,0,3,4.98,Relaxed
0.266,294,7778174.593,155.56,1,0,3,4.98,Relaxed
0.251,294,8125269.226,156.32,1,0,3,4.99,Relaxed
0.268,294,7877182.237,155.56,1,0,3,4.97,Relaxed
0.208,294,8229823.813,155.93,1,0,3,5.02,Relaxed
0.24,294,7741446.893,150.34,1,0,3,5.0,Relaxed
0.232,294,7963039.621,152.32,1,0,3,5.0,Relaxed
0.23,294,79.63,152.32,1,0,3,5.0,Relaxed
0.239,294,8062257.748,152.32,1,0,3,5.0,Relaxed
0.217,294,7963039.621,151.33,1,0,3,5.01,Relaxed
0.217,294,7863841.301,151.33,1,0,3,5.01,Relaxed
0.267,294,8075270.893,154.43,1,0,3,4.97,Relaxed
0.244,294,8161494.961,151.33,1,0,3,4.99,Relaxed
0.269,294,8062257.748,153.44,1,0,3,4.97,Relaxed
0.293,294,83.486,153.44,1,0,3,4.95,Relaxed
0.27,294,8161494.961,155.43,1,0,3,4.97,Relaxed
0.272,294,8174350.127,154.3,1,0,3,4.97,Relaxed
0.294,294,78.517,154.3,1,0,3,4.95,Relaxed
0.282,294,8050465.825,155.29,1,0,3,4.96,Relaxed
0.266,294,8149846.624,152.32,1,0,3,4.97,Relaxed
0.237,294,8075270.893,152.32,1,0,3,4.99,Relaxed
0.252,294,59.405,156.52,1,0,3,4.98,Relaxed
0.248,294,7885429.601,155.5,1,0,3,4.98,Relaxed
0.217,294,7679192.666,152.45,1,0,3,5.01,Relaxed
0.28,294,8260750.571,154.43,1,0,3,4.96,Relaxed
0.27,294,8260750.571,154.3,1,0,3,4.97,Relaxed
0.273,294,79.63,154.3,1,0,3,4.96,Relaxed
0.272,294,7951100.553,155.43,1,0,3,4.96,Relaxed
0.282,294,8075270.893,153.31,1,0,3,4.96,Relaxed
0.244,294,8062257.748,153.31,1,0,3,4.98,Relaxed
0.226,294,8062257.748,151.33,1,0,3,5.0,Relaxed
0.248,294,83.384,158.15,1,0,3,4.98,Relaxed
0.206,294,81.221,155.82,1,0,3,5.01,Relaxed
0.282,294,7665507.159,154.57,1,0,3,4.96,Relaxed
0.293,294,78.517,154.3,1,0,3,4.95,Relaxed
0.223,294,80.504,152.32,1,0,3,5.0,Relaxed
0.263,294,7963039.621,153.31,1,0,3,4.97,Relaxed
0.232,294,7863841.301,152.32,1,0,3,4.99,Relaxed
0.228,294,7963039.621,151.46,1,0,3,4.99,Relaxed
0.232,294,80.504,152.32,1,0,3,4.99,Relaxed
0.249,294,82.607,152.19,1,0,3,4.98,Relaxed
0.27,294,8062257.748,154.43,1,0,3,4.96,Relaxed
0.277,294,8161494.961,155.43,1,0,3,4.96,Relaxed
0.249,294,82.734,151.46,1,0,3,4.98,Relaxed
0.283,294,7840918.314,153.44,1,0,3,4.95,Relaxed
0.256,294,7976214.641,151.46,1,0,3,4.97,Relaxed
0.276,294,80.752,154.57,1,0,3,4.96,Relaxed
0.27,294,7963039.621,152.45,1,0,3,4.96,Relaxed
0.244,294,8062257.748,152.59,1,0,3,4.98,Relaxed
0.273,294,7851751.397,153.31,1,0,3,4.96,Relaxed
0.274,294,79.63,155.29,1,0,3,4.96,Relaxed
0.259,294,7963039.621,152.32,1,0,3,4.97,Relaxed
0.225,294,8149846.624,152.19,1,0,3,4.99,Relaxed
0.251,294,7976214.641,152.32,1,0,3,4.97,Relaxed
0.217,294,8174350.127,152.32,1,0,3,5.0,Relaxed
0.225,294,81.743,152.32,1,0,3,4.99,Relaxed
0.219,294,8075270.893,152.32,1,0,3,4.99,Relaxed
0.244,300,8161494.961,151.33,1,0,3,5.07,Relaxed
0.24,300,79.63,151.33,1,0,3,5.08,Relaxed
0.231,300,8062257.748,152.45,1,0,3,5.08,Relaxed
0.25,300,8273451.517,152.19,1,0,3,5.07,Relaxed
0.252,300,81.614,152.32,1,0,3,5.07,Relaxed
0.26,300,8075270.893,153.31,1,0,3,5.06,Relaxed
0.273,300,7863841.301,152.45,1,0,3,5.05,Relaxed
0.22,300,8062257.748,151.6,1,0,3,5.09,Relaxed
0.272,300,7940403.012,153.31,1,0,3,5.05,Relaxed
0.244,300,8062257.748,150.34,1,0,3,5.07,Relaxed
0.216,300,78.771,151.46,1,0,3,5.09,Relaxed
0.217,300,77.781,151.46,1,0,3,5.09,Relaxed
0.248,300,8075270.893,152.45,1,0,3,5.07,Relaxed
0.275,300,80.398,154.43,1,0,3,5.05,Relaxed
0.249,300,8062257.748,152.32,1,0,3,5.07,Relaxed
0.216,300,8075270.893,152.32,1,0,3,5.09,Relaxed
0.248,300,7963039.621,152.32,1,0,3,5.07,Relaxed
0.266,300,8161494.961,152.45,1,0,3,5.05,Relaxed
0.212,300,7963039.621,151.6,1,0,3,5.09,Relaxed
0.223,300,80.894,151.46,1,0,3,5.09,Relaxed
0.216,300,7976214.641,151.46,1,0,3,5.09,Relaxed
0.211,300,7976214.641,152.45,1,0,3,5.09,Relaxed
0.217,300,7679192.666,151.46,1,0,3,5.09,Relaxed
0.215,300,79.761,151.46,1,0,3,5.09,Relaxed
0.217,300,79.761,151.46,1,0,3,5.09,Relaxed
0.216,300,80.894,151.46,1,0,3,5.09,Relaxed
0.214,300,80.894,151.46,1,0,3,5.09,Relaxed
0.216,300,81.883,151.46,1,0,3,5.09,Relaxed
0.208,300,8089499.366,151.46,1,0,3,5.09,Relaxed
0.201,300,8089499.366,151.46,1,0,3,5.1,Relaxed
0.216,300,7963039.621,151.46,1,0,3,5.09,Relaxed
0.216,300,79.63,151.46,1,0,3,5.09,Relaxed
0.219,300,7976214.641,152.45,1,0,3,5.08,Relaxed
0.204,300,8075270.893,152.45,1,0,3,5.09,Relaxed
0.203,300,80.752,152.45,1,0,3,5.09,Relaxed
0.22,300,79.761,151.46,1,0,3,5.08,Relaxed
0.223,300,80.752,151.46,1,0,3,5.08,Relaxed
0.225,300,80.752,151.46,1,0,3,5.08,Relaxed
0.213,300,8062257.748,151.46,1,0,3,5.09,Relaxed
0.226,300,8161494.961,150.34,1,0,3,5.08,Relaxed
0.226,300,8174350.127,151.33,1,0,3,5.08,Relaxed
0.226,300,8161494.961,151.33,1,0,3,5.08,Relaxed
0.235,300,8174350.127,150.34,1,0,3,5.07,Relaxed
0.249,300,79.761,151.46,1,0,3,5.06,Relaxed
0.253,300,79.761,151.33,1,0,3,5.05,Relaxed
0.26,300,8062257.748,152.32,1,0,3,5.05,Relaxed
0.257,300,7863841.301,152.32,1,0,3,5.05,Relaxed
0.257,300,79.63,152.32,1,0,3,5.05,Relaxed
0.243,300,7877182.237,153.44,1,0,3,5.06,Relaxed
0.236,300,79.761,152.45,1,0,3,5.07,Relaxed
0.239,300,8075270.893,151.33,1,0,3,5.06,Relaxed
0.261,300,81.883,150.62,1,0,3,5.05,Relaxed
0.254,300,8062257.748,151.6,1,0,3,5.05,Relaxed
0.261,300,7863841.301,151.6,1,0,3,5.05,Relaxed
0.252,300,8075270.893,152.59,1,0,4,5.05,Relaxed
0.247,300,8174350.127,151.46,1,0,3,5.05,Relaxed
0.247,300,82.734,152.45,1,0,3,5.05,Relaxed
0.247,300,82.734,152.45,1,0,3,5.05,Relaxed
0.26,300,77.646,152.59,1,0,3,5.04,Relaxed
0.261,300,7863841.301,152.59,1,0,3,5.04,Relaxed
0.252,300,79.63,151.46,1,0,3,5.05,Relaxed
0.252,300,7778174.593,152.59,1,0,3,5.05,Relaxed
0.254,300,79.51,152.59,1,0,3,5.05,Relaxed
0.248,300,79.761,152.32,1,0,3,5.05,Relaxed
0.247,300,8050465.825,152.45,1,0,3,5.05,Relaxed
0.26,300,8075270.893,152.45,1,0,3,5.04,Relaxed
0.252,300,8174350.127,152.45,1,0,3,5.05,Relaxed
0.253,300,82.734,152.59,1,0,3,5.05,Relaxed
0.28,300,7653103.945,155.29,1,0,3,5.03,Relaxed
0.243,300,57.008,151.6,1,0,3,5.05,Relaxed
0.247,300,8075270.893,151.33,1,0,3,5.05,Relaxed
0.24,300,8075270.893,152.45,1,0,3,5.05,Relaxed
0.262,300,81.614,151.33,1,0,3,5.04,Relaxed
0.257,300,8174350.127,151.46,1,0,3,5.04,Relaxed
0.251,300,81.743,151.46,1,0,3,5.04,Relaxed
0.251,300,8075270.893,152.59,1,0,4,5.04,Relaxed
0.256,300,8287339.742,151.6,1,0,4,5.04,Relaxed
0.234,300,7877182.237,151.46,1,0,3,5.06,Relaxed
0.269,300,7976214.641,152.45,1,0,3,5.03,Relaxed
0.255,300,79.761,152.45,1,0,3,5.04,Relaxed
0.253,300,8075270.893,152.45,1,0,3,5.04,Relaxed
0.25,300,81.614,152.59,1,0,3,5.04,Relaxed
0.253,300,81.614,152.45,1,0,3,5.04,Relaxed
0.251,300,80.894,151.46,1,0,3,5.04,Relaxed
0.271,300,7851751.397,153.18,1,0,3,5.03,Relaxed
0.259,300,7877182.237,151.46,1,0,3,5.03,Relaxed
0.248,300,7778174.593,151.46,1,0,3,5.04,Relaxed
0.244,300,7863841.301,151.6,1,0,3,5.05,Relaxed
0.25,300,7976214.641,151.33,1,0,3,5.04,Relaxed
0.244,300,8075270.893,152.32,1,0,3,5.04,Relaxed
0.244,300,7778174.593,151.33,1,0,3,5.04,Relaxed
0.247,300,79.905,151.6,1,0,3,5.04,Relaxed
0.247,300,7877182.237,150.34,1,0,3,5.04,Relaxed
0.108,300,7764663.547,150.47,1,0,3,5.15,Relaxed
0.055,300,7665507.159,149.21,1,0,3,5.19,Relaxed
0.112,300,8075270.893,150.47,1,0,3,5.14,Relaxed
0.18,300,8075270.893,149.48,1,0,3,5.09,Relaxed
0.228,300,79.761,149.35,1,0,3,5.05,Relaxed
0.25,306,8273451.517,151.33,1,0,3,5.14,Relaxed
0.244,306,76.791,149.35,1,0,3,5.14,Relaxed
0.241,306,79.761,151.46,1,0,3,5.14,Relaxed
0.242,306,79.761,151.46,1,0,3,5.14,Relaxed
0.258,306,7963039.621,151.46,1,0,3,5.13,Relaxed
0.247,306,7963039.621,151.46,1,0,3,5.14,Relaxed
0.25,306,7976214.641,150.47,1,0,3,5.13,Relaxed
0.237,306,8174350.127,157.17,1,0,3,5.14,Relaxed
0.223,306,8149846.624,151.46,1,0,3,5.15,Relaxed
0.266,306,8062257.748,152.32,1,0,3,5.12,Relaxed
0.248,306,8075270.893,149.48,1,0,3,5.13,Relaxed
0.251,306,8174350.127,150.47,1,0,3,5.13,Relaxed
0.248,306,8062257.748,151.46,1,0,3,5.13,Relaxed
0.232,306,79.63,151.46,1,0,3,5.15,Relaxed
0.248,306,7976214.641,150.47,1,0,3,5.13,Relaxed
0.248,306,8075270.893,152.32,1,0,3,5.13,Relaxed
0.248,306,78.771,150.47,1,0,3,5.13,Relaxed
0.254,306,7976214.641,151.33,1,0,3,5.13,Relaxed
0.251,306,79.63,150.34,1,0,3,5.13,Relaxed
0.244,306,7877182.237,151.33,1,0,3,5.14,Relaxed
0.251,306,7877182.237,150.47,1,0,0,5.13,Relaxed
0.132,306,82.297,158.71,1,0,3,5.22,Relaxed
0.224,306,7930952.024,156.72,1,0,3,5.15,Relaxed
0.247,306,8075270.893,149.78,1,0,3,5.13,Relaxed
0.24,306,7976214.641,149.48,1,0,3,5.14,Relaxed
0.209,306,7976214.641,150.62,1,0,3,5.16,Relaxed
0.249,306,79.905,150.34,1,0,3,5.13,Relaxed
0.243,306,8062257.748,150.34,1,0,3,5.13,Relaxed
0.118,306,7764663.547,150.47,1,0,3,5.23,Relaxed
0.05,306,7665507.159,149.35,1,0,3,5.28,Relaxed
0.05,306,7566372.975,148.35,1,0,3,5.28,Relaxed
0.226,306,79.905,149.48,1,0,3,5.15,Relaxed
0.216,306,8075270.893,150.47,1,0,3,5.15,Relaxed
0.215,306,7976214.641,149.48,1,0,3,5.15,Relaxed
0.24,312,78.638,150.34,1,0,3,5.23,Relaxed
0.227,312,7792945.528,151.46,1,0,3,5.24,Relaxed
0.235,312,7877182.237,151.46,1,0,3,5.24,Relaxed
0.215,312,8075270.893,150.47,1,0,3,5.25,Relaxed
0.214,312,8174350.127,151.46,1,0,3,5.25,Relaxed
0.208,312,82.734,151.46,1,0,3,5.26,Relaxed
0.195,312,8188406.438,151.46,1,0,3,5.27,Relaxed
0.264,318,7863841.301,149.48,1,0,3,5.31,Relaxed
0.264,318,78.771,151.46,1,0,3,5.31,Relaxed
0.198,318,8188406.438,151.46,1,0,3,5.36,Relaxed
0.208,318,80.752,150.47,1,0,3,5.35,Relaxed
0.26,318,81.614,152.59,1,0,3,5.31,Relaxed
0.241,318,8273451.517,151.46,1,0,3,5.33,Relaxed
0.289,318,8062257.748,153.31,1,0,3,5.29,Relaxed
0.291,318,7863841.301,154.43,1,0,3,5.29,Relaxed
